Sample_ID,pH,Turbidity,Total_Hardness,Quality
2600,5.957178724569534,1.5181064396014095,160.83985160503335,Moderate
2601,6.865236961959574,0.9666149922642142,165.5291060986179,Safe
2602,8.635667715386194,3.723911716847055,454.6336279184396,Unsafe
2603,6.580009924484781,4.48654708208022,436.4517052036762,Moderate
2604,9.499699307332707,9.212941897168339,452.0917349540017,Unsafe
2605,7.352918549636115,9.381116465658206,109.67408978874113,Unsafe
2606,7.213401135252603,0.46472195619874945,64.33183729207614,Safe
2607,7.761540640396784,4.337799829391052,286.0659287479349,Moderate
2608,9.089355862275074,9.69598716412881,501.34407618695707,Unsafe
2609,6.280775257103702,1.1041181992685396,182.02113032028237,Moderate
2610,8.416413134379505,0.2519082653674215,257.0038450140472,Safe
2611,6.704348721860855,2.9595765685232998,499.6770008233504,Moderate
2612,7.676998857982554,3.4756894249388863,426.76647209805367,Moderate
2613,6.291070510470074,0.819346148721771,372.65365684509896,Moderate
2614,9.159260596764911,0.3206647262228499,467.8414131864321,Moderate
2615,8.545790328508485,0.7889771878522938,547.0487062055942,Moderate
2616,6.208944791089413,0.682229267576584,336.2047190425323,Moderate
2617,8.909400466735336,0.7075384896146737,115.58470122559365,Moderate
2618,7.136304138264382,0.028518493911292575,74.36248704834583,Safe
2619,7.856240614101165,0.5496842558532362,520.1587831805348,Safe
2620,5.501238927660024,0.8822810950453831,456.0192400749759,Moderate
2621,7.1069808216999135,5.356263426606825,78.03571968541375,Moderate
2622,7.417301111086061,2.572985859168151,481.36208763379955,Moderate
2623,9.190779935817469,0.3761651104310777,463.0681288456847,Moderate
2624,6.858607380067822,8.56330612823373,416.7158337190575,Unsafe
2625,7.38633038437693,0.7792051147388834,70.85431924049833,Safe
2626,7.327265304825279,6.920800915462408,510.29689492416014,Moderate
2627,8.16019244953024,0.2668037820922513,210.92804399316853,Safe
2628,7.707160254317983,1.544911113273796,388.6843894390684,Moderate
2629,7.703062905488611,0.2505014246959396,543.7378745599192,Safe
2630,9.418766985743314,0.6476595856402947,598.219421742525,Moderate
2631,5.89580920674614,2.01134481229916,290.06804211923884,Unsafe
2632,6.502184235724513,2.3661924676927053,302.20182431367004,Moderate
2633,6.2992836813654565,0.811016110262656,534.1915077185945,Moderate
2634,6.027146674536441,2.975899953221064,298.4001765757729,Moderate
2635,7.239836425404867,9.10539288723425,179.07594308688763,Unsafe
2636,5.953842006099077,0.05341667193451061,423.82172711985174,Moderate
2637,8.351835262238104,0.9353422813969053,527.3966633348607,Safe
2638,8.670348640134275,0.574642070621839,358.40875780847944,Moderate
2639,6.532175576146862,3.9230492074131975,120.21664924026794,Moderate
2640,8.710193213578318,7.477357815326666,540.5275124097293,Unsafe
2641,7.805839425836936,0.9338934381498634,374.0604987201192,Safe
2642,8.387695879715734,0.7735191902421031,414.17004186983684,Safe
2643,6.131785489687072,6.457011331441224,302.15718558014805,Unsafe
2644,5.5959837832002925,1.3381733415204922,191.09293968603814,Moderate
2645,7.754870718190471,9.626640269320818,237.96668126420954,Unsafe
2646,6.803072478573474,3.605601434803667,549.1970243340888,Moderate
2647,6.171515604331385,0.009666266690182335,326.5640408537245,Moderate
2648,6.756361820934313,4.0003362997946486,242.0956982162014,Moderate
2649,7.547311042650218,7.50132253738731,373.3858366036917,Unsafe
2650,6.6074820678606265,0.39768113514503434,89.34635203970703,Safe
2651,6.80020609443835,0.23277968443747898,121.84318177811048,Safe
2652,9.235816527180951,6.231328619903929,465.6427734805966,Unsafe
2653,8.658797721262058,0.10475825953849804,366.6625459361708,Moderate
2654,8.788731623266935,0.7786521510749094,283.1218417930994,Moderate
2655,5.55851415682028,0.87932165926506,252.47347448962603,Moderate
2656,5.656529017935437,0.3268787897653196,67.26979639700762,Moderate
2657,6.98369370043626,0.17264064078029118,200.5888952710517,Safe
2658,7.8573535118021915,0.14210695983258237,423.5202555704803,Safe
2659,7.465965209038091,0.7719890702546909,225.7519845831236,Safe
2660,6.104731677349017,4.03951481615516,82.74927590137294,Moderate
2661,7.722029409308183,3.2953102943354287,248.81863648088623,Moderate
2662,7.679493137142941,8.594389901970676,52.86688516230872,Unsafe
2663,9.23446607692147,3.8029275214530607,509.23574035068964,Unsafe
2664,6.210479277820809,9.350715027758685,404.0572521074856,Unsafe
2665,7.60195692083727,4.9200016623973255,342.5899899477504,Moderate
2666,7.934049370101387,7.858411630496356,54.17527889565277,Unsafe
2667,7.790682332764484,0.7171868897252714,50.18158759271204,Safe
2668,7.389053843180861,4.898130214649498,83.62569650672299,Moderate
2669,7.5881936646850345,0.3799561251474085,594.456820201217,Moderate
2670,6.331543487677502,8.960096039700677,582.5640730630931,Unsafe
2671,7.458158168376617,7.205744125234009,327.93442653742886,Unsafe
2672,8.310796131268928,2.0138765649715755,165.60180699184906,Safe
2673,8.961663527153775,0.41781880610625366,495.43202827121314,Moderate
2674,7.837879726578452,0.3905621024270317,524.7530416024309,Safe
2675,6.939846099532621,4.688798895342741,470.4380743036056,Moderate
2676,8.53033533087623,8.787634970664222,468.99720328172504,Unsafe
2677,6.916019772724971,0.9967264010577331,120.2806250156138,Safe
2678,5.9857704629135,0.28153504010689434,161.8092554897759,Moderate
2679,5.871598857976478,7.85949483830185,531.5561598922834,Unsafe
2680,9.003735701781299,2.0596287739912804,88.39896581705906,Moderate
2681,7.726782683283413,1.973782536114979,510.31664706007757,Moderate
2682,7.787930741376051,0.8710142873937492,377.4257501805923,Safe
2683,8.260525391747569,4.518831929616213,264.8523601423865,Moderate
2684,7.387751714225835,3.5818737020726705,59.5150675075334,Moderate
2685,8.614141484013622,0.32831227354246373,137.19784457538574,Moderate
2686,7.09184150578046,9.990873689462326,536.1459982280596,Unsafe
2687,9.248218534263101,6.170312462860375,423.75352425685173,Unsafe
2688,6.44468792993151,7.6407002863687685,259.31137312096894,Unsafe
2689,9.134096122002049,9.65127159992528,81.32407701262464,Unsafe
2690,6.322817179906279,8.204458324186035,111.82259120287185,Unsafe
2691,7.307434660536962,4.5764303935917905,107.20566375047741,Moderate
2692,8.641178666890692,9.437037369844816,356.8196170216075,Unsafe
2693,7.762911645377169,0.29751350511377783,86.95185808814571,Safe
2694,6.510831438836499,3.1681679382157957,263.4995505751235,Moderate
2695,7.184918934741984,0.83423842964064,407.2695195398114,Safe
2696,5.701451995973583,9.712289192666482,205.1982551070782,Unsafe
2697,7.801480259302867,5.787264785949233,550.2629188395232,Moderate
2698,7.298646652451691,0.28042986157357686,550.2462134523637,Safe
2699,8.184049899379481,5.228881697143628,395.365621314703,Moderate
2700,9.476247933532441,3.8404435676248525,470.5572863746965,Unsafe
2701,8.61405717941023,9.87699238802613,91.5777313388807,Unsafe
2702,9.245785691247029,6.690554603680661,105.82712206694451,Unsafe
2703,7.4909872678255045,0.42804779194207465,444.1643299735333,Safe
2704,9.42236849521915,0.8045587144686301,334.3765950795733,Moderate
2705,5.682906459049091,0.9453581344565326,502.44371022320803,Moderate
2706,6.1078501035128605,3.8779578010376348,355.2968877600509,Unsafe
2707,5.935229560920263,2.8092566990539103,382.3988112286626,Unsafe
2708,6.711094369426769,0.20036030400345028,419.91195730204265,Safe
2709,8.262026528044544,0.04592005609126304,179.7454766840586,Safe
2710,5.706567188891027,0.9962420986170206,445.6082900837541,Moderate
2711,7.256768662730668,0.786796709064576,480.2067198255489,Safe
2712,9.323246972697497,0.580231287059956,454.05997381918513,Moderate
2713,9.211084393627276,0.6289883872243522,342.61907775836454,Moderate
2714,6.2062167689713625,8.95766309333446,305.0831006654442,Unsafe
2715,6.223242540150541,0.6467749610819326,59.51168667189542,Safe
2716,6.781447881969225,0.19578380686040486,229.104627322441,Safe
2717,6.444987870860459,0.908382547371264,397.05780642749215,Moderate
2718,7.043421506886944,0.33967843772922546,132.14164767571037,Safe
2719,6.9743067753525505,0.4151976391419092,184.0135568980147,Safe
2720,6.274863769118241,0.5022944086937836,376.9741011623672,Moderate
2721,9.035429054399838,8.866305760399943,178.99197959190082,Unsafe
2722,6.290323777401908,0.006488083780526455,400.31896648478335,Moderate
2723,8.48583903688711,0.9276142351480565,242.46069357427422,Safe
2724,7.672050040057382,1.0057029131501305,460.83603257772376,Moderate
2725,6.880082666441867,2.439894072706678,118.06836634620608,Safe
2726,5.820165296365762,1.0380248096724225,590.6590368883816,Unsafe
2727,5.731990289890834,0.5835295488659132,193.268168481542,Moderate
2728,8.930212508399652,1.0673332794422459,189.89774634351002,Moderate
2729,7.227950369700629,0.05671513828222552,281.12794804080306,Safe
2730,5.853129994339666,1.6187012125116507,571.917072206343,Unsafe
2731,5.792926017108936,7.581165489679146,163.04615888251755,Unsafe
2732,5.663093097365486,0.6722715076341925,220.12972581924652,Moderate
2733,7.967353507136968,2.652217391813592,585.66742166673,Moderate
2734,5.682016951161184,0.9509681864523993,299.6108346913393,Moderate
2735,9.017305996063294,1.9547555257251905,545.1523649202304,Unsafe
2736,6.789420373624705,3.8326067509624044,271.35034805343327,Moderate
2737,9.368063955195892,3.9142608465330833,191.78871419026925,Unsafe
2738,6.480387670114545,0.7147222018094264,379.29783758120175,Moderate
2739,7.27573459881245,8.577254818245619,192.954060621748,Unsafe
2740,6.702482239422569,3.7823406972141767,266.04424432389635,Moderate
2741,7.079414697614713,0.25481762364438143,565.7857577327298,Safe
2742,8.806745214685805,7.043024853616201,136.93371516040713,Unsafe
2743,5.586567178432943,1.2991865919877572,464.397340633158,Unsafe
2744,6.483215425111464,0.6738653939196881,433.5469367585738,Moderate
2745,6.397922004930914,2.925974714197577,180.66121386091666,Moderate
2746,6.869890224943315,6.889940581049808,148.56541725856414,Moderate
2747,5.828806357927735,0.3283577851330193,484.4514351225428,Moderate
2748,5.657277950673893,8.237892454034295,330.7064736458742,Unsafe
2749,9.447507387766882,0.30224939491319747,223.9836500537037,Moderate
2750,5.888216523933511,0.43266010769071683,537.5398304454648,Moderate
2751,6.708195461957361,0.7139554232420516,252.95808464027,Safe
2752,7.868428853884171,5.58231374445816,292.17213666354814,Moderate
2753,8.00083328697172,4.490266073431854,558.530544731942,Moderate
2754,8.378758384181419,8.93561431469721,349.85495599966305,Unsafe
2755,7.717820911466557,0.6319329628514445,578.7035833020625,Safe
2756,8.500619295179687,0.6311742040090069,413.8672073157322,Moderate
2757,8.034838973692445,0.3826411550655715,297.8415763616516,Safe
2758,8.534220913867165,7.58338196302671,80.04184506897103,Unsafe
2759,7.464179287089509,0.09141654911451769,580.0279412761581,Safe
2760,9.287159106900637,7.6687666029689305,395.0950853993182,Unsafe
2761,5.501009817962249,7.548613527832405,549.6454131297209,Unsafe
2762,7.595646706817589,0.6079882311965377,150.525646464923,Safe
2763,9.083467756631471,1.4225713954809676,517.7871602827361,Unsafe
2764,5.692603156692804,3.794393146908157,499.8307349747599,Unsafe
2765,6.997348251840785,0.8486686756187097,250.43474623438811,Safe
2766,7.019638179296481,3.612522681158624,79.03084278363013,Moderate
2767,6.221086144073505,0.626947855241755,447.4047531388859,Moderate
2768,8.235921330240757,1.8605209056987166,599.2563367138214,Moderate
2769,6.304736568666607,0.5232180199672922,76.18680813511847,Safe
2770,7.790261815590755,0.33585431586083214,572.7432287495568,Safe
2771,7.824591659893041,2.6924727901909216,365.6699272103682,Moderate
2772,7.467175920250627,0.7332782958676516,383.3684138856377,Safe
2773,7.456719846188145,7.573882110002268,91.8555807083493,Unsafe
2774,6.893981392984012,6.449791609018934,321.3114693094808,Moderate
2775,7.493407565241842,0.9765873392003843,229.11670275295174,Safe
2776,5.621933041245552,9.70509911348617,331.2935586546927,Unsafe
2777,7.760905524683323,1.862004623335062,130.10518781457375,Safe
2778,8.976188409907268,1.9176747060628534,545.460339155278,Moderate
2779,8.373440875657526,6.553808476862107,461.8615536540181,Moderate
2780,7.957526559027015,0.4232591427658292,267.29868729614805,Safe
2781,9.221923278319467,0.6263010947738659,184.07322119550008,Moderate
2782,6.688363875121283,3.1787523737359065,224.09575223422743,Moderate
2783,8.628258086289724,4.130483156308037,314.85436841999297,Unsafe
2784,8.168006130723459,0.07979704655945741,367.23433967347995,Safe
2785,8.457645821826766,4.68305925648928,314.6839004572601,Moderate
2786,8.465579889118999,9.580755134072007,559.8880138281518,Unsafe
2787,6.549792267855361,0.2324690402167634,255.8170376564819,Safe
2788,7.982547808483038,0.7625256770939759,76.25358432331583,Safe
2789,8.657531842754517,0.5330788223246319,401.09486768701277,Moderate
2790,8.936727560442705,7.727371163690988,345.69353041104506,Unsafe
2791,7.567434102149269,0.9050840377609537,338.4065176604462,Safe
2792,8.869888514373432,5.914866917074347,386.6005156562775,Unsafe
2793,6.272943965939469,0.4733541793328011,544.6515909065098,Moderate
2794,7.577053657951377,0.5058672985286884,340.5895813901048,Safe
2795,8.71427040560124,3.1094931598833644,360.3876423302329,Unsafe
2796,8.923903441580574,3.5949339297815923,261.4358031870606,Unsafe
2797,8.092471692083338,0.9082886234873289,289.4686966163798,Safe
2798,5.794244115910865,0.4984418404349944,387.20917777557435,Moderate
2799,9.012865241096812,5.2129547698515655,438.22413349294095,Unsafe
2800,6.8438545942146085,0.14715770096372338,546.1848037591013,Safe
2801,7.663072931309346,8.957705031666002,581.9900423887235,Unsafe
2802,7.256282458967759,3.8931597933712654,427.69416278266675,Moderate
2803,9.123442255170108,0.37293213247009205,84.23404938732952,Moderate
2804,7.587491891059588,0.8174476505069532,116.37865731543224,Safe
2805,7.54398716773737,0.07914862094972763,352.4986170180468,Safe
2806,7.865629651595656,3.293507152006234,122.15180715643925,Moderate
2807,7.86989859025446,9.276738343418113,517.7487503492423,Unsafe
2808,8.798525871956453,8.393135024941259,414.37415209871756,Unsafe
2809,6.810907826728284,4.588229873489169,575.1276538338685,Moderate
2810,8.324912679831895,5.171815146084305,206.5464515666255,Moderate
2811,7.284228902657764,0.3120919159070821,398.33622001342417,Moderate
2812,8.752604803950042,1.8548846112880697,545.6221816073944,Moderate
2813,5.563782745813244,0.85304066211651,287.93821307962514,Moderate
2814,6.409209628954095,3.0163804587041096,375.0499774972746,Unsafe
2815,7.657672771013868,0.42730604323448995,176.54993562202176,Safe
2816,7.945412123100567,1.0307912118188511,414.00610932295695,Moderate
2817,5.775122630790635,0.3620558501724914,136.3823862545263,Moderate
2818,7.296351828674308,0.3558303786676609,84.2232949587331,Safe
2819,9.090456033369541,8.3228971400452,159.81282765693805,Unsafe
2820,5.662799181015231,6.657461366274414,502.4210526887877,Unsafe
2821,8.146328085502374,0.16285829163782772,558.6322503427075,Safe
2822,6.167911528916042,1.2528973570025346,223.21716812468725,Moderate
2823,6.155254654377261,0.04014777002874037,192.4401975875817,Moderate
2824,9.002305466670858,0.5151376734611006,313.543141067493,Moderate
2825,6.245667420840739,0.12019154144553867,241.9602918983437,Moderate
2826,9.333142512577895,9.861106854835029,309.1728319970588,Unsafe
2827,6.150996431129522,4.5584055804975785,471.39701970845124,Unsafe
2828,8.459725005881634,4.309107819487757,180.32599942348622,Moderate
2829,8.475552576474476,2.1791667360300373,565.536759718585,Moderate
2830,6.161766560075511,0.6491892846364932,410.8889935446825,Moderate
2831,8.66434288611212,0.3549178403647072,54.14760099379927,Safe
2832,6.686628704472243,0.28131047047074254,309.2121556933242,Safe
2833,7.693327994119183,2.5099908365500903,413.6549948525659,Moderate
2834,8.313940441986267,8.392710148953794,297.13483268948875,Unsafe
2835,9.075559050888767,6.905716576464894,443.3406039961407,Unsafe
2836,9.212981385752302,0.796974778895813,582.8633239041153,Moderate
2837,6.777688394856818,0.09325486978537079,213.71958864046707,Safe
2838,7.375571942035135,6.585443936370628,491.44673188001855,Moderate
2839,8.145608132475132,0.3248748670992887,516.474959116748,Safe
2840,7.434028298310661,5.705123943001679,373.27265443334926,Moderate
2841,7.539078693996196,0.5231560631441117,365.32804220666276,Safe
2842,7.783075186343606,3.1047312404194414,100.23020440093279,Moderate
2843,6.315175341199687,3.053174329837993,563.1197694282793,Unsafe
2844,8.379045652077329,8.368312099467172,68.10522272017457,Unsafe
2845,8.749804526882375,3.1843653011855704,517.5653774308615,Unsafe
2846,6.915982278178667,3.461622709711083,180.16045871384262,Moderate
2847,6.073502684272958,3.957158514985748,403.55302855148744,Unsafe
2848,5.912148523900402,3.2744168542797376,191.06428950245825,Unsafe
2849,7.6166978127273985,8.415249490147817,215.3174094297122,Unsafe
2850,8.945791685617392,0.9336575454082716,69.6951119297519,Safe
2851,8.825812936981421,0.8496111865110799,464.1816854532002,Moderate
2852,8.406104774439692,3.9221280840214487,396.877953571774,Moderate
2853,7.207865576764037,0.9021173086422778,209.88767074741017,Safe
2854,7.674906939320659,0.27563537001619454,490.2255348288069,Safe
2855,7.4374726053706315,0.5738627739626502,494.5170567840766,Safe
2856,8.58063809234461,6.217281788859988,573.6681329719788,Unsafe
2857,7.753058882082482,4.20572152883458,577.2047043722405,Moderate
2858,7.885824425229133,4.397075001752725,178.79277740815334,Moderate
2859,6.985067696460284,7.278637003401231,386.1647590485484,Unsafe
2860,8.645779292777693,4.326181325371186,211.9369278721999,Unsafe
2861,7.694553566782309,9.575968557122833,584.0412318322789,Unsafe
2862,8.169712024027957,0.9719141301256846,181.1158432039554,Safe
2863,5.516788643322261,0.1880487531469086,221.91609989282205,Moderate
2864,8.546883564380751,4.90119815459952,217.89536588408976,Unsafe
2865,6.389272836856906,0.2129259504826012,158.46324347705044,Safe
2866,6.253571929614296,0.7171194855322923,272.74837138232124,Moderate
2867,5.912799247623344,1.3917534615314238,448.1823305754343,Unsafe
2868,7.174065546610736,1.3928355561954544,307.45612444728295,Moderate
2869,8.462073458729797,4.0031586997940325,94.17770812924336,Moderate
2870,8.278489149761906,1.5299958250651464,245.09873237114013,Moderate
2871,5.622908718601998,7.981899163511828,125.0481150487522,Unsafe
2872,7.773220418379347,3.102162924502865,386.45584821335945,Moderate
2873,8.41483699390141,0.7612115151654739,272.32966571171363,Safe
2874,8.604519890457595,0.9534269834008132,173.96664187425637,Safe
2875,7.52324273407886,8.901032861005955,581.0309535123631,Unsafe
2876,6.22257493289878,2.706501493905578,480.31070127295266,Moderate
2877,5.5922111337808404,4.239526342822844,263.9833902902589,Unsafe
2878,8.506482203379255,0.38677020860295763,353.23564848449183,Moderate
2879,6.77684414354909,2.9696907575943787,249.35291673800828,Moderate
2880,6.490944656140464,0.4086759787921972,171.885053531533,Moderate
2881,7.018616063474693,0.3603984051195146,326.0439992214656,Safe
2882,7.995628131431586,0.23217855018360511,495.3812147060726,Safe
2883,6.473981036740728,8.045874396898292,499.6704783171348,Unsafe
2884,7.906248275287601,0.7531877038481741,99.42185490002575,Safe
2885,8.817701616745328,0.05967165568249666,205.32238086522537,Moderate
2886,7.836154631306487,4.108611632917894,448.92081654738524,Moderate
2887,7.494497853065134,0.6084910865636168,51.95194552562422,Safe
2888,7.953705046084927,3.016593958913265,198.2998908691718,Moderate
2889,8.644673685797486,0.26971700408253885,547.8236311643021,Moderate
2890,6.302574731828782,0.9895870741406698,57.696375593754446,Safe
2891,8.429471600589263,0.6934258020995963,412.5124368918511,Safe
2892,7.259074015552574,3.5358936337617686,446.371997500885,Moderate
2893,8.123337550469621,0.15509360627100233,175.29565987187232,Safe
2894,8.721430680647103,6.129763554266269,155.15067150352394,Moderate
2895,8.679803731298708,3.9083709168969443,169.60318898214223,Moderate
2896,6.315277974866046,0.32456428425547634,498.35077776101406,Moderate
2897,6.936690602237201,4.862755666241477,465.31478411797946,Moderate
2898,6.383992630094541,2.4008077012518734,311.79068017330087,Moderate
2899,8.617453060190872,9.326871560464122,481.0204761607821,Unsafe
2900,7.132056667993075,0.981808022717827,589.246894250016,Safe
2901,8.315943687458653,1.2631068136445784,419.47499949922644,Moderate
2902,6.6676384551613745,0.4896900421608815,242.00334257174512,Safe
2903,6.150401633614795,1.306274567280465,268.2080841945068,Unsafe
2904,7.640116851075136,0.6282932284815527,586.684134989263,Safe
2905,6.984771946594098,5.13169350874276,203.3789669451727,Moderate
2906,9.194171027744904,0.9958862757597158,314.87398030933275,Moderate
2907,7.124688051645943,2.755391238845456,431.54933380434323,Moderate
2908,9.085941090569985,0.14687187583320738,331.92118181382824,Moderate
2909,6.784717035869856,4.929959327176247,104.37913527950803,Moderate
2910,6.773985253055514,0.5275259236745986,263.4887963781743,Safe
2911,6.082964703495911,3.4723624926599617,385.2038723059204,Unsafe
2912,7.187433569469988,4.942077427611462,229.1055707030993,Moderate
2913,7.400067027973675,0.38846364261099653,539.2194947197415,Safe
2914,8.261573354374734,3.3646200184909567,131.7764157961832,Moderate
2915,8.971329986937986,7.630713798445732,562.3841223312136,Unsafe
2916,9.218611511162225,0.00795418127854064,333.2433201003081,Moderate
2917,7.419702756017577,0.604709793887392,200.7135817211672,Safe
2918,9.182951742772225,3.4382432876192395,431.8275333527255,Unsafe
2919,6.1910185840478675,0.8526322327715399,349.86609334957006,Moderate
2920,8.178983229702556,7.705514582270755,313.1402609224821,Unsafe
2921,7.7448226123954775,0.5960985276700957,355.1632047043844,Safe
2922,8.388933024748777,4.535673585737113,266.8307548711156,Moderate
2923,7.372711051520801,0.9062657925730495,517.5462117318499,Safe
2924,9.293454924085921,3.074585157686677,596.4159369384372,Unsafe
2925,7.3228534606273135,7.470502078792197,350.38502516395806,Unsafe
2926,7.146603187206526,8.669682273666421,188.42367212317066,Unsafe
2927,6.9209420693220105,3.7628915769158753,389.39209150342447,Moderate
2928,7.713959722001736,3.9180153057175344,544.3461011650818,Moderate
2929,8.63584314824407,4.7087350755173905,109.88488881714116,Moderate
2930,7.336519631101746,0.7876011464616444,452.0696670805709,Safe
2931,7.504666514252689,0.3688979435205936,195.92823853556695,Safe
2932,8.109276806214204,0.5590108925968418,487.15664388237974,Safe
2933,6.417275801230616,0.15883769538201564,113.93516397946588,Safe
2934,8.853596353946768,0.776598482196688,328.876212476223,Moderate
2935,5.57492116824168,0.39160188092155546,294.4117646509308,Moderate
2936,5.681325208191977,4.025935396399666,253.2132979985533,Unsafe
2937,7.192957765960745,0.5638921128292661,384.3764510955248,Safe
2938,9.296388355713706,2.9366569895680072,355.5991164627334,Unsafe
2939,8.036352230456473,3.9852246779504372,401.7809616822138,Moderate
2940,7.32282513768119,1.0652236071460193,502.459402477703,Moderate
2941,6.6149080269084966,5.524019947697945,520.070628637666,Moderate
2942,5.813969697867625,0.7197872624682846,181.30614494942995,Moderate
2943,7.771562193221621,0.8351261633432041,555.4141087107735,Safe
2944,5.824299664589195,7.2404555639796,594.7112977340205,Unsafe
2945,8.100712503844047,3.02468034262081,363.22051118600535,Moderate
2946,5.574898855177563,3.849577207811952,362.59865033967606,Unsafe
2947,8.2298016807616,3.5060132290643855,475.3279539872422,Moderate
2948,8.322583745452054,0.11890301767799338,519.0988982489782,Safe
2949,8.310192322215109,6.439444646899212,247.90761765090727,Moderate
2950,5.752061562771242,1.4992706761673706,531.0995778716645,Unsafe
2951,8.63934899913054,0.11211364833819615,584.8010166289881,Moderate
2952,8.442961799573798,0.015499916690321025,453.970820336078,Safe
2953,8.959874237721921,0.536349627899556,229.67295709523174,Moderate
2954,6.4716386872866,0.608867094629233,511.21771650428366,Moderate
2955,8.467133323558812,1.6620789424196385,387.9385101593024,Moderate
2956,7.420693767438358,1.7215190755002854,287.98854708678704,Moderate
2957,8.217789343266391,0.4511912805538396,62.699292475210456,Safe
2958,8.174100553784456,5.230165680708593,195.03404049808682,Moderate
2959,6.006484486763092,3.9542281625342266,278.5579969404282,Unsafe
2960,5.971055969106474,0.33028701249211023,139.8273253428697,Moderate
2961,8.062933437229782,0.8134154143208688,221.2569852979281,Safe
2962,5.58108082269221,2.604039279091867,505.8093461506623,Unsafe
2963,6.642634678331531,8.586638935204348,57.22335554046355,Unsafe
2964,6.917846481183546,0.7428166905773317,59.68907892760901,Safe
2965,6.4439023084778055,0.2847919890667142,202.6907247906636,Moderate
2966,9.09295439280059,8.619355191573586,63.769984930594106,Unsafe
2967,7.2929553862215855,8.862038610616208,568.8850514376558,Unsafe
2968,6.563930157519767,0.226338278437486,438.84832999673,Safe
2969,6.637681295615167,0.26724697507105233,198.052542094428,Safe
2970,7.927781651352815,8.136685552126599,176.4282751612399,Unsafe
2971,8.769385293531158,0.23490626113123858,442.84490455201677,Moderate
2972,6.371050474196071,0.17662342602459147,151.01384633003715,Safe
2973,5.539814502853457,0.4716430971017236,286.09073102771026,Moderate
2974,8.652820444286526,5.047913438565778,237.77673894509658,Unsafe
2975,9.461591184367858,0.25261946060177465,513.2551543115187,Moderate
2976,8.485675758949355,0.9921514352300481,598.1087807326212,Safe
2977,7.706122611729132,7.73857854089618,141.5306908623815,Unsafe
2978,6.669490337321019,0.15205972777803234,214.1717620330528,Safe
2979,7.5567527236840455,9.787457789354757,203.64597778241793,Unsafe
2980,8.426102461074326,1.9499067800224963,280.58031782354806,Moderate
2981,6.664917312925057,0.8075115963051489,343.4292143840677,Safe
2982,6.771904197786486,0.5264136103948782,431.8524143938015,Safe
2983,9.265159801577108,0.6256693299249064,529.660724836165,Moderate
2984,7.566641983207761,6.903918672960549,61.540647957466746,Moderate
2985,7.39859263112722,2.5793639990600843,304.6155334674509,Moderate
2986,6.174406764950209,0.018555539069860405,166.02399558901436,Safe
2987,6.980917943299894,0.8087422290211197,567.5261416924142,Safe
2988,7.7429883114950595,0.6587776784877045,76.90150390316786,Safe
2989,7.082067772430229,4.019707346550779,121.44105446431549,Moderate
2990,8.86272603447033,7.330955181644692,533.4675845320592,Unsafe
2991,8.077721974058473,0.3718009977172879,218.67068442844186,Safe
2992,7.12804316894929,2.7125393788443777,342.3071227765771,Moderate
2993,5.7707006529024,0.3683165056261255,566.00073362448,Moderate
2994,5.806411633432841,0.9612347038921889,247.43373632785475,Moderate
2995,7.656356020827175,0.7967728605698454,131.4977516812105,Safe
2996,5.690190435524654,1.2577505022107691,159.22063802434587,Moderate
2997,7.6580917740505985,2.754948830041648,131.78462506365153,Safe
2998,8.39531472729178,3.9541994974804378,518.2892708216111,Moderate
2999,8.334414097362675,0.03291079695493926,349.8893954440837,Safe
3000,8.411302676695776,4.042128808417745,501.84692350910865,Moderate
3001,8.082762673798154,8.583623913407253,199.72034046187662,Unsafe
3002,6.8683071838842835,3.3140471696377816,594.9191855466588,Moderate
3003,8.7938142578816,1.832186617065077,539.1095121395756,Moderate
3004,6.819311317699517,2.9039038746389845,576.4086040708178,Moderate
3005,8.263896604606256,8.858203685976509,440.9815951709483,Unsafe
3006,7.5311091442782585,6.265422016107134,572.6784964320003,Moderate
3007,7.3609572607197435,3.948103623161416,534.9063750161458,Moderate
3008,7.295706837075578,8.369906361582753,126.20109334458186,Unsafe
3009,5.623011762038866,9.04826166035226,439.78786030195164,Unsafe
3010,6.025048844371484,0.6673986245608076,293.5720702686805,Moderate
3011,5.829087562704826,4.4767314559220415,463.15540004826215,Unsafe
3012,6.310687625229219,9.506043679208062,566.1565544397697,Unsafe
3013,8.97533389080643,1.254893306754873,259.2444484712787,Moderate
3014,5.726058497552249,2.31280700215047,551.4760008632786,Unsafe
3015,8.801747662419993,0.45059712910359984,111.07551301054407,Safe
3016,9.384422033459018,1.5112233711808516,343.0871001524783,Unsafe
3017,5.642013474874529,0.9508410342291114,369.1071967863873,Moderate
3018,6.0511420827003874,0.04172479285350328,222.33030768322354,Moderate
3019,7.1710426864981685,0.15946009778676717,335.9094519353241,Safe
3020,6.491587891003503,2.695650349950529,498.58875344086516,Moderate
3021,8.987655955034546,0.9726277413964189,149.90378010674385,Safe
3022,8.246639495933177,2.869434738475676,287.56338284991216,Moderate
3023,7.14122245423966,8.74386660910904,535.5869186548513,Unsafe
3024,6.410794853703304,2.36620492742042,217.5829870474592,Moderate
3025,5.71186562243884,3.885862401433396,413.06569434472175,Unsafe
3026,8.434944046905425,0.8971304663109364,287.69199034569226,Safe
3027,8.355565877312452,2.2631415337595158,452.45698547208286,Moderate
